Date,Year,Month,Geopolitical_Zone,State,Rainfall_mm,Rainy_Days,Max_Daily_Rainfall_mm,Rainfall_Intensity,Drought_Index,Flood_Risk_Index
2003-06-01,2003,6,South-South,Rivers,151.0,30,70.3,5.03,0.569,0.201
2003-07-01,2003,7,South-South,Rivers,307.6,30,128.0,10.25,0.123,0.365
2003-08-01,2003,8,South-South,Rivers,130.3,26,53.9,5.01,0.609,0.162
2003-09-01,2003,9,South-South,Rivers,319.0,30,133.4,10.63,0.153,0.354
2003-10-01,2003,10,South-South,Rivers,281.1,30,134.7,9.37,0.0,0.498
2003-11-01,2003,11,South-South,Rivers,78.8,16,37.6,4.92,0.401,0.286
2003-12-01,2003,12,South-South,Rivers,20.9,4,7.7,5.22,0.423,0.213
2004-01-01,2004,1,South-South,Rivers,99.5,20,37.6,4.97,0.0,1.0
2004-02-01,2004,2,South-South,Rivers,21.4,4,6.8,5.35,0.514,0.155
2004-03-01,2004,3,South-South,Rivers,23.9,5,8.3,4.78,0.797,0.07
2004-04-01,2004,4,South-South,Rivers,238.6,30,101.0,7.95,0.0,0.531
2004-05-01,2004,5,South-South,Rivers,369.8,30,174.1,12.33,0.0,0.796
2004-06-01,2004,6,South-South,Rivers,168.7,30,76.5,5.62,0.519,0.218
2004-07-01,2004,7,South-South,Rivers,162.2,30,78.9,5.41,0.538,0.225
2004-08-01,2004,8,South-South,Rivers,235.0,30,94.5,7.83,0.296,0.283
2004-09-01,2004,9,South-South,Rivers,205.4,30,79.4,6.85,0.454,0.211
2004-10-01,2004,10,South-South,Rivers,70.8,14,34.0,5.06,0.738,0.126
2004-11-01,2004,11,South-South,Rivers,93.1,19,39.9,4.9,0.292,0.303
2004-12-01,2004,12,South-South,Rivers,1.6,0,0.7,1.6,0.956,0.019
2005-01-01,2005,1,South-South,Rivers,1.3,0,0.6,1.3,0.959,0.019
2005-02-01,2005,2,South-South,Rivers,34.7,7,14.7,4.96,0.212,0.334
2005-03-01,2005,3,South-South,Rivers,112.7,23,44.5,4.9,0.043,0.378
2005-04-01,2005,4,South-South,Rivers,56.6,11,27.1,5.15,0.702,0.143
2005-05-01,2005,5,South-South,Rivers,63.4,13,28.6,4.88,0.71,0.131
2005-06-01,2005,6,South-South,Rivers,176.1,30,65.1,5.87,0.498,0.186
2005-07-01,2005,7,South-South,Rivers,87.0,17,33.4,5.12,0.752,0.095
2005-08-01,2005,8,South-South,Rivers,225.2,30,79.5,7.51,0.325,0.238
2005-09-01,2005,9,South-South,Rivers,750.7,30,301.1,25.02,0.0,0.8
2005-10-01,2005,10,South-South,Rivers,182.4,30,86.9,6.08,0.325,0.321
2005-11-01,2005,11,South-South,Rivers,50.5,10,18.8,5.05,0.616,0.143
2005-12-01,2005,12,South-South,Rivers,4.7,1,1.6,4.7,0.87,0.044
2006-01-01,2006,1,South-South,Rivers,35.9,7,16.4,5.13,0.0,0.519
2006-02-01,2006,2,South-South,Rivers,42.6,9,17.7,4.73,0.032,0.402
2006-03-01,2006,3,South-South,Rivers,82.9,17,30.3,4.88,0.296,0.257
2006-04-01,2006,4,South-South,Rivers,73.6,15,33.0,4.91,0.613,0.174
2006-05-01,2006,5,South-South,Rivers,229.0,30,83.1,7.63,0.0,0.38
2006-06-01,2006,6,South-South,Rivers,200.6,30,85.6,6.69,0.428,0.244
2006-07-01,2006,7,South-South,Rivers,203.8,30,88.2,6.79,0.419,0.251
2006-08-01,2006,8,South-South,Rivers,824.1,30,393.5,27.47,0.0,1.0
2006-09-01,2006,9,South-South,Rivers,376.2,30,149.3,12.54,0.001,0.397
2006-10-01,2006,10,South-South,Rivers,105.5,21,34.1,5.02,0.61,0.126
2006-11-01,2006,11,South-South,Rivers,38.4,8,12.2,4.8,0.708,0.093
2006-12-01,2006,12,South-South,Rivers,0.7,0,0.3,0.7,0.981,0.008
2007-01-01,2007,1,South-South,Rivers,0.2,0,0.1,0.2,0.994,0.003
2007-02-01,2007,2,South-South,Rivers,68.6,14,28.4,4.9,0.0,0.645
2007-03-01,2007,3,South-South,Rivers,43.8,9,15.5,4.87,0.628,0.132
2007-04-01,2007,4,South-South,Rivers,177.5,30,57.7,5.92,0.067,0.303
2007-05-01,2007,5,South-South,Rivers,148.3,30,70.8,4.94,0.322,0.324
2007-06-01,2007,6,South-South,Rivers,672.6,30,218.9,22.42,0.0,0.624
2007-07-01,2007,7,South-South,Rivers,557.3,30,178.2,18.58,0.0,0.508
2007-08-01,2007,8,South-South,Rivers,650.8,30,281.7,21.69,0.0,0.844
2007-09-01,2007,9,South-South,Rivers,536.9,30,264.8,17.9,0.0,0.703
2007-10-01,2007,10,South-South,Rivers,335.6,30,140.3,11.19,0.0,0.519
2007-11-01,2007,11,South-South,Rivers,199.5,30,93.2,6.65,0.0,0.709
2007-12-01,2007,12,South-South,Rivers,74.9,15,28.2,4.99,0.0,0.779
2008-01-01,2008,1,South-South,Rivers,8.5,2,4.0,4.25,0.731,0.127
2008-02-01,2008,2,South-South,Rivers,17.6,4,8.8,4.4,0.6,0.2
2008-03-01,2008,3,South-South,Rivers,111.1,22,46.3,5.05,0.056,0.393
2008-04-01,2008,4,South-South,Rivers,193.3,30,92.3,6.44,0.0,0.485
2008-05-01,2008,5,South-South,Rivers,66.5,13,24.7,5.12,0.696,0.113
2008-06-01,2008,6,South-South,Rivers,185.1,30,71.1,6.17,0.472,0.203
2008-07-01,2008,7,South-South,Rivers,184.1,30,86.9,6.14,0.475,0.248
2008-08-01,2008,8,South-South,Rivers,199.9,30,73.3,6.66,0.401,0.22
2008-09-01,2008,9,South-South,Rivers,410.0,30,191.1,13.67,0.0,0.508
2008-10-01,2008,10,South-South,Rivers,140.5,28,42.6,5.02,0.48,0.158
2008-11-01,2008,11,South-South,Rivers,12.2,2,6.1,6.1,0.907,0.046
2008-12-01,2008,12,South-South,Rivers,27.4,5,10.0,5.48,0.243,0.276
2009-01-01,2009,1,South-South,Rivers,99.2,20,33.4,4.96,0.0,1.0
2009-02-01,2009,2,South-South,Rivers,41.8,8,13.9,5.22,0.05,0.316
2009-03-01,2009,3,South-South,Rivers,72.2,14,26.0,5.16,0.387,0.221
2009-04-01,2009,4,South-South,Rivers,97.8,20,30.0,4.89,0.486,0.158
2009-05-01,2009,5,South-South,Rivers,221.6,30,102.7,7.39,0.0,0.469
2009-06-01,2009,6,South-South,Rivers,390.9,30,139.5,13.03,0.0,0.398
2009-07-01,2009,7,South-South,Rivers,285.0,30,105.3,9.5,0.188,0.3
2009-08-01,2009,8,South-South,Rivers,341.9,30,156.2,11.4,0.0,0.468
2009-09-01,2009,9,South-South,Rivers,153.9,30,73.7,5.13,0.591,0.196
2009-10-01,2009,10,South-South,Rivers,329.7,30,135.7,10.99,0.0,0.502
2009-11-01,2009,11,South-South,Rivers,117.6,24,40.3,4.9,0.106,0.306
2009-12-01,2009,12,South-South,Rivers,0.5,0,0.2,0.5,0.986,0.006
2010-01-01,2010,1,South-South,Rivers,77.4,15,33.2,5.16,0.0,1.0
2010-02-01,2010,2,South-South,Rivers,36.0,7,14.5,5.14,0.182,0.329
2010-03-01,2010,3,South-South,Rivers,47.1,9,15.1,5.23,0.6,0.128
2010-04-01,2010,4,South-South,Rivers,166.0,30,71.4,5.53,0.127,0.375
2010-05-01,2010,5,South-South,Rivers,239.8,30,83.9,7.99,0.0,0.383
2010-06-01,2010,6,South-South,Rivers,290.8,30,144.4,9.69,0.17,0.412
2010-07-01,2010,7,South-South,Rivers,233.3,30,81.8,7.78,0.335,0.233
2010-08-01,2010,8,South-South,Rivers,355.4,30,171.1,11.85,0.0,0.513
2010-09-01,2010,9,South-South,Rivers,487.8,30,182.2,16.26,0.0,0.484
2010-10-01,2010,10,South-South,Rivers,270.5,30,101.1,9.02,0.0,0.374
2010-11-01,2010,11,South-South,Rivers,119.4,24,44.6,4.98,0.092,0.339
2010-12-01,2010,12,South-South,Rivers,56.4,11,21.6,5.13,0.0,0.597
2011-01-01,2011,1,South-South,Rivers,7.3,1,3.4,7.3,0.769,0.108
2011-02-01,2011,2,South-South,Rivers,100.2,20,33.2,5.01,0.0,0.754
2011-03-01,2011,3,South-South,Rivers,37.3,7,15.8,5.33,0.683,0.134
2011-04-01,2011,4,South-South,Rivers,88.0,18,41.0,4.89,0.537,0.216
2011-05-01,2011,5,South-South,Rivers,282.9,30,122.3,9.43,0.0,0.559
2011-06-01,2011,6,South-South,Rivers,306.2,30,112.4,10.21,0.127,0.321
2011-07-01,2011,7,South-South,Rivers,409.3,30,174.4,13.64,0.0,0.497
2011-08-01,2011,8,South-South,Rivers,441.2,30,172.2,14.71,0.0,0.516
2011-09-01,2011,9,South-South,Rivers,301.7,30,107.3,10.06,0.199,0.285
2011-10-01,2011,10,South-South,Rivers,269.2,30,97.5,8.97,0.004,0.361
2011-11-01,2011,11,South-South,Rivers,65.6,13,24.2,5.05,0.501,0.184
2011-12-01,2011,12,South-South,Rivers,1.6,0,0.7,1.6,0.956,0.019
2012-01-01,2012,1,South-South,Rivers,6.6,1,3.0,6.6,0.791,0.095
2012-02-01,2012,2,South-South,Rivers,74.6,15,25.4,4.97,0.0,0.577
2012-03-01,2012,3,South-South,Rivers,91.4,18,30.0,5.08,0.224,0.255
2012-04-01,2012,4,South-South,Rivers,224.9,30,96.9,7.5,0.0,0.51
2012-05-01,2012,5,South-South,Rivers,118.3,24,39.1,4.93,0.459,0.179
2012-06-01,2012,6,South-South,Rivers,298.5,30,90.5,9.95,0.148,0.258
2012-07-01,2012,7,South-South,Rivers,245.1,30,103.4,8.17,0.302,0.295
2012-08-01,2012,8,South-South,Rivers,306.2,30,98.3,10.21,0.082,0.295
2012-09-01,2012,9,South-South,Rivers,332.2,30,158.7,11.07,0.118,0.422
2012-10-01,2012,10,South-South,Rivers,240.0,30,112.7,8.0,0.112,0.417
2012-11-01,2012,11,South-South,Rivers,107.1,21,35.1,5.1,0.186,0.267
2012-12-01,2012,12,South-South,Rivers,65.4,13,25.5,5.03,0.0,0.704
2013-01-01,2013,1,South-South,Rivers,20.6,4,7.9,5.15,0.348,0.25
2013-02-01,2013,2,South-South,Rivers,46.3,9,22.8,5.14,0.0,0.518
2013-03-01,2013,3,South-South,Rivers,113.0,23,39.0,4.91,0.04,0.331
2013-04-01,2013,4,South-South,Rivers,154.8,30,53.2,5.16,0.186,0.28
2013-05-01,2013,5,South-South,Rivers,237.3,30,110.8,7.91,0.0,0.506
2013-06-01,2013,6,South-South,Rivers,333.4,30,166.2,11.11,0.049,0.474
2013-07-01,2013,7,South-South,Rivers,180.4,30,79.5,6.01,0.486,0.227
2013-08-01,2013,8,South-South,Rivers,206.0,30,69.8,6.87,0.382,0.209
2013-09-01,2013,9,South-South,Rivers,370.8,30,157.8,12.36,0.015,0.419
2013-10-01,2013,10,South-South,Rivers,455.5,30,189.0,15.18,0.0,0.699
2013-11-01,2013,11,South-South,Rivers,298.3,30,118.3,9.94,0.0,0.899
2013-12-01,2013,12,South-South,Rivers,159.9,30,49.5,5.33,0.0,1.0
2014-01-01,2014,1,South-South,Rivers,37.9,8,13.1,4.74,0.0,0.414
2014-02-01,2014,2,South-South,Rivers,28.0,6,9.9,4.67,0.364,0.225
2014-03-01,2014,3,South-South,Rivers,47.9,10,14.4,4.79,0.593,0.122
2014-04-01,2014,4,South-South,Rivers,122.9,25,50.9,4.92,0.354,0.268
2014-05-01,2014,5,South-South,Rivers,190.5,30,67.0,6.35,0.129,0.306
2014-06-01,2014,6,South-South,Rivers,86.8,17,38.9,5.11,0.752,0.111
2014-07-01,2014,7,South-South,Rivers,209.4,30,92.6,6.98,0.403,0.264
2014-08-01,2014,8,South-South,Rivers,182.5,30,60.7,6.08,0.453,0.182
2014-09-01,2014,9,South-South,Rivers,219.9,30,86.5,7.33,0.416,0.23
2014-10-01,2014,10,South-South,Rivers,134.6,27,64.7,4.99,0.502,0.239
2014-11-01,2014,11,South-South,Rivers,65.0,13,20.7,5.0,0.506,0.157
2014-12-01,2014,12,South-South,Rivers,0.7,0,0.3,0.7,0.981,0.008
2015-01-01,2015,1,South-South,Rivers,3.7,1,1.4,3.7,0.883,0.044
2015-02-01,2015,2,South-South,Rivers,39.4,8,15.2,4.92,0.105,0.345
2015-03-01,2015,3,South-South,Rivers,146.5,29,46.8,5.05,0.0,0.398
2015-04-01,2015,4,South-South,Rivers,53.9,11,16.5,4.9,0.717,0.087
2015-05-01,2015,5,South-South,Rivers,86.3,17,28.5,5.08,0.606,0.13
2015-06-01,2015,6,South-South,Rivers,323.9,30,128.0,10.8,0.076,0.365
2015-07-01,2015,7,South-South,Rivers,300.8,30,145.9,10.03,0.143,0.416
2015-08-01,2015,8,South-South,Rivers,219.1,30,95.0,7.3,0.343,0.285
2015-09-01,2015,9,South-South,Rivers,300.1,30,146.5,10.0,0.203,0.389
2015-10-01,2015,10,South-South,Rivers,279.7,30,130.1,9.32,0.0,0.481
2015-11-01,2015,11,South-South,Rivers,185.1,30,63.1,6.17,0.0,0.48
2015-12-01,2015,12,South-South,Rivers,0.8,0,0.3,0.8,0.978,0.008
2016-01-01,2016,1,South-South,Rivers,19.2,4,7.4,4.8,0.393,0.234
2016-02-01,2016,2,South-South,Rivers,9.8,2,4.0,4.9,0.777,0.091
2016-03-01,2016,3,South-South,Rivers,204.5,30,101.6,6.82,0.0,0.863
2016-04-01,2016,4,South-South,Rivers,86.0,17,30.8,5.06,0.548,0.162
2016-05-01,2016,5,South-South,Rivers,228.1,30,101.2,7.6,0.0,0.463
2016-06-01,2016,6,South-South,Rivers,222.2,30,75.7,7.41,0.366,0.216
2016-07-01,2016,7,South-South,Rivers,297.7,30,132.9,9.92,0.152,0.379
2016-08-01,2016,8,South-South,Rivers,453.9,30,224.1,15.13,0.0,0.672
2016-09-01,2016,9,South-South,Rivers,276.2,30,99.4,9.21,0.266,0.264
2016-10-01,2016,10,South-South,Rivers,289.5,30,94.0,9.65,0.0,0.348
2016-11-01,2016,11,South-South,Rivers,101.4,20,44.5,5.07,0.229,0.338
2016-12-01,2016,12,South-South,Rivers,28.6,6,14.0,4.77,0.21,0.387
2017-01-01,2017,1,South-South,Rivers,13.7,3,5.0,4.57,0.567,0.158
2017-02-01,2017,2,South-South,Rivers,14.8,3,5.9,4.93,0.664,0.134
2017-03-01,2017,3,South-South,Rivers,157.2,30,51.5,5.24,0.0,0.437
2017-04-01,2017,4,South-South,Rivers,240.6,30,107.0,8.02,0.0,0.563
2017-05-01,2017,5,South-South,Rivers,235.1,30,77.6,7.84,0.0,0.355
2017-06-01,2017,6,South-South,Rivers,469.6,30,173.4,15.65,0.0,0.495
2017-07-01,2017,7,South-South,Rivers,753.6,30,297.0,25.12,0.0,0.846
2017-08-01,2017,8,South-South,Rivers,309.0,30,148.3,10.3,0.074,0.445
2017-09-01,2017,9,South-South,Rivers,502.8,30,219.1,16.76,0.0,0.582
2017-10-01,2017,10,South-South,Rivers,262.2,30,101.9,8.74,0.03,0.377
2017-11-01,2017,11,South-South,Rivers,52.3,10,22.5,5.23,0.602,0.171
2017-12-01,2017,12,South-South,Rivers,7.7,2,2.7,3.85,0.787,0.075
2018-01-01,2018,1,South-South,Rivers,1.2,0,0.5,1.2,0.962,0.016
2018-02-01,2018,2,South-South,Rivers,181.7,30,69.0,6.06,0.0,1.0
2018-03-01,2018,3,South-South,Rivers,203.5,30,75.6,6.78,0.0,0.642
2018-04-01,2018,4,South-South,Rivers,83.1,17,35.7,4.89,0.563,0.188
2018-05-01,2018,5,South-South,Rivers,247.9,30,99.9,8.26,0.0,0.457
2018-06-01,2018,6,South-South,Rivers,536.8,30,209.8,17.89,0.0,0.598
2018-07-01,2018,7,South-South,Rivers,414.6,30,188.5,13.82,0.0,0.537
2018-08-01,2018,8,South-South,Rivers,403.6,30,129.5,13.45,0.0,0.388
2018-09-01,2018,9,South-South,Rivers,457.5,30,140.8,15.25,0.0,0.374
2018-10-01,2018,10,South-South,Rivers,289.5,30,121.5,9.65,0.0,0.449
2018-11-01,2018,11,South-South,Rivers,208.9,30,71.7,6.96,0.0,0.545
2018-12-01,2018,12,South-South,Rivers,1.1,0,0.4,1.1,0.97,0.011
2019-01-01,2019,1,South-South,Rivers,49.5,10,22.6,4.95,0.0,0.715
2019-02-01,2019,2,South-South,Rivers,21.9,4,9.9,5.48,0.502,0.225
2019-03-01,2019,3,South-South,Rivers,104.0,21,31.3,4.95,0.117,0.266
2019-04-01,2019,4,South-South,Rivers,43.1,9,14.6,4.79,0.773,0.077
2019-05-01,2019,5,South-South,Rivers,280.2,30,99.4,9.34,0.0,0.454
2019-06-01,2019,6,South-South,Rivers,590.0,30,232.1,19.67,0.0,0.662
2019-07-01,2019,7,South-South,Rivers,305.1,30,145.9,10.17,0.131,0.416
2019-08-01,2019,8,South-South,Rivers,535.8,30,262.3,17.86,0.0,0.786
2019-09-01,2019,9,South-South,Rivers,464.6,30,196.1,15.49,0.0,0.521
2019-10-01,2019,10,South-South,Rivers,456.8,30,187.8,15.23,0.0,0.695
2019-11-01,2019,11,South-South,Rivers,423.2,30,150.8,14.11,0.0,1.0
2019-12-01,2019,12,South-South,Rivers,12.7,3,5.7,4.23,0.649,0.157
2020-01-01,2020,1,South-South,Rivers,0.2,0,0.1,0.2,0.994,0.003
2020-02-01,2020,2,South-South,Rivers,2.3,0,0.9,2.3,0.948,0.02
2020-03-01,2020,3,South-South,Rivers,250.5,30,78.6,8.35,0.0,0.668
2020-04-01,2020,4,South-South,Rivers,167.5,30,53.2,5.58,0.119,0.28
2020-05-01,2020,5,South-South,Rivers,252.3,30,84.3,8.41,0.0,0.385
2020-06-01,2020,6,South-South,Rivers,343.2,30,117.9,11.44,0.021,0.336
2020-07-01,2020,7,South-South,Rivers,582.6,30,260.8,19.42,0.0,0.743
2020-08-01,2020,8,South-South,Rivers,220.8,30,75.1,7.36,0.338,0.225
2020-09-01,2020,9,South-South,Rivers,934.4,30,354.7,31.15,0.0,0.942
2020-10-01,2020,10,South-South,Rivers,248.2,30,120.5,8.27,0.082,0.446
2020-11-01,2020,11,South-South,Rivers,288.0,30,143.7,9.6,0.0,1.0
2020-12-01,2020,12,South-South,Rivers,71.6,14,23.7,5.11,0.0,0.655
2021-01-01,2021,1,South-South,Rivers,71.0,14,30.9,5.07,0.0,0.978
2021-02-01,2021,2,South-South,Rivers,23.1,5,8.3,4.62,0.475,0.189
2021-03-01,2021,3,South-South,Rivers,106.9,21,51.8,5.09,0.092,0.44
2021-04-01,2021,4,South-South,Rivers,355.8,30,157.5,11.86,0.0,0.828
2021-05-01,2021,5,South-South,Rivers,294.4,30,135.0,9.81,0.0,0.617
2021-06-01,2021,6,South-South,Rivers,365.0,30,118.5,12.17,0.0,0.338
2021-07-01,2021,7,South-South,Rivers,292.9,30,138.1,9.76,0.165,0.394
2021-08-01,2021,8,South-South,Rivers,546.6,30,266.7,18.22,0.0,0.8
2021-09-01,2021,9,South-South,Rivers,317.1,30,149.0,10.57,0.158,0.396
2021-10-01,2021,10,South-South,Rivers,327.4,30,132.6,10.91,0.0,0.491
2021-11-01,2021,11,South-South,Rivers,456.8,30,175.7,15.23,0.0,1.0
2021-12-01,2021,12,South-South,Rivers,128.9,26,40.3,4.96,0.0,1.0
2022-01-01,2022,1,South-South,Rivers,197.1,30,91.6,6.57,0.0,1.0
2022-02-01,2022,2,South-South,Rivers,3.8,1,1.5,3.8,0.914,0.034
2022-03-01,2022,3,South-South,Rivers,67.2,13,31.2,5.17,0.429,0.265
2022-04-01,2022,4,South-South,Rivers,232.3,30,107.3,7.74,0.0,0.564
2022-05-01,2022,5,South-South,Rivers,246.2,30,96.7,8.21,0.0,0.442
2022-06-01,2022,6,South-South,Rivers,265.8,30,131.9,8.86,0.242,0.376
2022-07-01,2022,7,South-South,Rivers,261.5,30,113.7,8.72,0.255,0.324
2022-08-01,2022,8,South-South,Rivers,292.6,30,98.5,9.75,0.123,0.295
2022-09-01,2022,9,South-South,Rivers,333.1,30,114.3,11.1,0.115,0.304
2022-10-01,2022,10,South-South,Rivers,173.9,30,85.9,5.8,0.357,0.318
2022-11-01,2022,11,South-South,Rivers,124.9,25,54.9,5.0,0.05,0.417
2022-12-01,2022,12,South-South,Rivers,53.8,11,19.2,4.89,0.0,0.53
2023-01-01,2023,1,South-South,Rivers,12.1,2,4.9,6.05,0.617,0.155
2023-02-01,2023,2,South-South,Rivers,42.2,8,18.4,5.28,0.041,0.418
2023-03-01,2023,3,South-South,Rivers,202.2,30,64.6,6.74,0.0,0.549
2023-04-01,2023,4,South-South,Rivers,163.2,30,72.1,5.44,0.142,0.379
2023-05-01,2023,5,South-South,Rivers,191.3,30,84.6,6.38,0.126,0.387
2023-06-01,2023,6,South-South,Rivers,344.9,30,149.9,11.5,0.016,0.428
2023-07-01,2023,7,South-South,Rivers,298.8,30,103.7,9.96,0.149,0.296
2023-08-01,2023,8,South-South,Rivers,99.7,20,34.4,4.99,0.701,0.103
2023-09-01,2023,9,South-South,Rivers,243.9,30,118.7,8.13,0.352,0.315
2023-10-01,2023,10,South-South,Rivers,161.5,30,53.3,5.38,0.403,0.197
2023-11-01,2023,11,South-South,Rivers,127.0,25,46.7,5.08,0.034,0.355
2023-12-01,2023,12,South-South,Rivers,4.3,1,1.9,4.3,0.881,0.052
1990-01-01,1990,1,South-South,Delta,7.3,1,3.5,7.3,0.706,0.141
1990-02-01,1990,2,South-South,Delta,73.7,15,24.7,4.91,0.0,0.684
1990-03-01,1990,3,South-South,Delta,29.6,6,14.6,4.93,0.715,0.141
1990-04-01,1990,4,South-South,Delta,187.3,30,66.1,6.24,0.0,0.371
1990-05-01,1990,5,South-South,Delta,177.2,30,61.7,5.91,0.149,0.296
1990-06-01,1990,6,South-South,Delta,153.6,30,53.4,5.12,0.499,0.174
1990-07-01,1990,7,South-South,Delta,216.0,30,76.1,7.2,0.191,0.285
1990-08-01,1990,8,South-South,Delta,35.0,7,13.2,5.0,0.832,0.063
1990-09-01,1990,9,South-South,Delta,149.8,30,45.1,4.99,0.493,0.153
1990-10-01,1990,10,South-South,Delta,203.5,30,95.3,6.78,0.155,0.396
1990-11-01,1990,11,South-South,Delta,47.0,9,18.6,5.22,0.535,0.184
1990-12-01,1990,12,South-South,Delta,111.9,22,38.2,5.09,0.0,1.0
1991-01-01,1991,1,South-South,Delta,51.8,10,21.7,5.18,0.0,0.875
1991-02-01,1991,2,South-South,Delta,19.5,4,7.2,4.88,0.46,0.2
1991-03-01,1991,3,South-South,Delta,33.7,7,10.6,4.81,0.676,0.102
1991-04-01,1991,4,South-South,Delta,305.5,30,140.6,10.18,0.0,0.788
1991-05-01,1991,5,South-South,Delta,170.4,30,51.9,5.68,0.182,0.249
1991-06-01,1991,6,South-South,Delta,182.9,30,57.9,6.1,0.403,0.189
1991-07-01,1991,7,South-South,Delta,320.3,30,140.0,10.68,0.0,0.524
1991-08-01,1991,8,South-South,Delta,67.1,13,32.6,5.16,0.678,0.156
1991-09-01,1991,9,South-South,Delta,163.8,30,80.6,5.46,0.446,0.273
1991-10-01,1991,10,South-South,Delta,121.3,24,57.9,5.05,0.496,0.24
1991-11-01,1991,11,South-South,Delta,18.6,4,8.5,4.65,0.816,0.084
1991-12-01,1991,12,South-South,Delta,57.2,11,17.2,5.2,0.0,0.588
1992-01-01,1992,1,South-South,Delta,0.0,0,0.0,0.0,1.0,0.0
1992-02-01,1992,2,South-South,Delta,9.2,2,4.1,4.6,0.745,0.114
1992-03-01,1992,3,South-South,Delta,116.5,23,44.4,5.07,0.0,0.427
1992-04-01,1992,4,South-South,Delta,136.6,27,53.7,5.06,0.234,0.301
1992-05-01,1992,5,South-South,Delta,288.4,30,127.4,9.61,0.0,0.612
1992-06-01,1992,6,South-South,Delta,404.0,30,130.2,13.47,0.0,0.425
1992-07-01,1992,7,South-South,Delta,398.6,30,128.2,13.29,0.0,0.48
1992-08-01,1992,8,South-South,Delta,153.0,30,67.0,5.1,0.266,0.321
1992-09-01,1992,9,South-South,Delta,242.6,30,96.5,8.09,0.179,0.327
1992-10-01,1992,10,South-South,Delta,352.0,30,157.5,11.73,0.0,0.654
1992-11-01,1992,11,South-South,Delta,78.4,16,28.3,4.9,0.224,0.28
1992-12-01,1992,12,South-South,Delta,0.4,0,0.2,0.4,0.986,0.007
1993-01-01,1993,1,South-South,Delta,1.5,0,0.6,1.5,0.94,0.024
1993-02-01,1993,2,South-South,Delta,33.4,7,13.5,4.77,0.074,0.374
1993-03-01,1993,3,South-South,Delta,110.4,22,40.2,5.02,0.0,0.387
1993-04-01,1993,4,South-South,Delta,152.2,30,74.2,5.07,0.147,0.416
1993-05-01,1993,5,South-South,Delta,287.4,30,129.9,9.58,0.0,0.624
1993-06-01,1993,6,South-South,Delta,424.4,30,131.7,14.15,0.0,0.43
1993-07-01,1993,7,South-South,Delta,360.0,30,152.7,12.0,0.0,0.572
1993-08-01,1993,8,South-South,Delta,211.6,30,77.5,7.05,0.0,0.372
1993-09-01,1993,9,South-South,Delta,363.8,30,119.2,12.13,0.0,0.403
1993-10-01,1993,10,South-South,Delta,222.2,30,104.0,7.41,0.077,0.432
1993-11-01,1993,11,South-South,Delta,114.8,23,48.2,4.99,0.0,0.477
1993-12-01,1993,12,South-South,Delta,29.8,6,12.4,4.97,0.0,0.424
1994-01-01,1994,1,South-South,Delta,56.0,11,18.0,5.09,0.0,0.726
1994-02-01,1994,2,South-South,Delta,37.4,7,13.8,5.34,0.0,0.382
1994-03-01,1994,3,South-South,Delta,169.0,30,64.4,5.63,0.0,0.62
1994-04-01,1994,4,South-South,Delta,278.3,30,135.8,9.28,0.0,0.761
1994-05-01,1994,5,South-South,Delta,204.1,30,61.7,6.8,0.02,0.296
1994-06-01,1994,6,South-South,Delta,345.0,30,155.8,11.5,0.0,0.508
1994-07-01,1994,7,South-South,Delta,397.4,30,198.4,13.25,0.0,0.743
1994-08-01,1994,8,South-South,Delta,260.3,30,123.9,8.68,0.0,0.594
1994-09-01,1994,9,South-South,Delta,340.5,30,145.8,11.35,0.0,0.493
1994-10-01,1994,10,South-South,Delta,424.4,30,194.9,14.15,0.0,0.809
1994-11-01,1994,11,South-South,Delta,110.4,22,39.8,5.02,0.0,0.394
1994-12-01,1994,12,South-South,Delta,0.1,0,0.0,0.1,0.997,0.0
1995-01-01,1995,1,South-South,Delta,44.7,9,13.9,4.97,0.0,0.56
1995-02-01,1995,2,South-South,Delta,71.3,14,31.5,5.09,0.0,0.873
1995-03-01,1995,3,South-South,Delta,172.0,30,62.4,5.73,0.0,0.601
1995-04-01,1995,4,South-South,Delta,219.5,30,81.7,7.32,0.0,0.458
1995-05-01,1995,5,South-South,Delta,253.1,30,96.3,8.44,0.0,0.462
1995-06-01,1995,6,South-South,Delta,381.3,30,180.9,12.71,0.0,0.59
1995-07-01,1995,7,South-South,Delta,493.1,30,223.2,16.44,0.0,0.836
1995-08-01,1995,8,South-South,Delta,497.1,30,217.6,16.57,0.0,1.0
1995-09-01,1995,9,South-South,Delta,412.8,30,145.0,13.76,0.0,0.491
1995-10-01,1995,10,South-South,Delta,290.2,30,102.5,9.67,0.0,0.426
1995-11-01,1995,11,South-South,Delta,78.1,16,37.5,4.88,0.227,0.371
1995-12-01,1995,12,South-South,Delta,4.2,1,1.9,4.2,0.857,0.065
1996-01-01,1996,1,South-South,Delta,2.4,0,1.1,2.4,0.903,0.044
1996-02-01,1996,2,South-South,Delta,53.2,11,22.0,4.84,0.0,0.61
1996-03-01,1996,3,South-South,Delta,192.2,30,76.6,6.41,0.0,0.737
1996-04-01,1996,4,South-South,Delta,233.0,30,104.6,7.77,0.0,0.587
1996-05-01,1996,5,South-South,Delta,268.1,30,123.7,8.94,0.0,0.594
1996-06-01,1996,6,South-South,Delta,460.8,30,194.6,15.36,0.0,0.635
